location,date,vaccine,total_vaccinations
European Union,2021-04-25,Pfizer/BioNTech,91617960
European Union,2021-04-25,Sinopharm/Beijing,1051746
European Union,2021-04-25,Sinovac,6
European Union,2021-04-25,Sputnik V,1097161
European Union,2021-04-26,Johnson&Johnson,153612
European Union,2021-04-26,Moderna,9587925
European Union,2021-04-26,Oxford/AstraZeneca,27415982
European Union,2021-04-26,Pfizer/BioNTech,92596329
European Union,2021-04-26,Sinopharm/Beijing,1051746
European Union,2021-04-26,Sinovac,6
European Union,2021-04-26,Sputnik V,1097161
European Union,2021-04-27,Johnson&Johnson,174472
European Union,2021-04-27,Moderna,9755952
European Union,2021-04-27,Oxford/AstraZeneca,27595465
European Union,2021-04-27,Pfizer/BioNTech,94012524
European Union,2021-04-27,Sinopharm/Beijing,1051747
European Union,2021-04-27,Sinovac,6
European Union,2021-04-27,Sputnik V,1097161
European Union,2021-04-28,Johnson&Johnson,195681
European Union,2021-04-28,Moderna,9941207
European Union,2021-04-28,Oxford/AstraZeneca,27775957
European Union,2021-04-28,Pfizer/BioNTech,95812452
European Union,2021-04-28,Sinopharm/Beijing,1051748
European Union,2021-04-28,Sinovac,6
European Union,2021-04-28,Sputnik V,1097161
European Union,2021-04-29,Johnson&Johnson,224328
European Union,2021-04-29,Moderna,10135995
European Union,2021-04-29,Oxford/AstraZeneca,27991576
European Union,2021-04-29,Pfizer/BioNTech,97579199
European Union,2021-04-29,Sinopharm/Beijing,1051748
European Union,2021-04-29,Sinovac,6
European Union,2021-04-29,Sputnik V,1097161
European Union,2021-04-30,Johnson&Johnson,454152
European Union,2021-04-30,Moderna,10991343
European Union,2021-04-30,Oxford/AstraZeneca,29311333
European Union,2021-04-30,Pfizer/BioNTech,105376278
European Union,2021-04-30,Sinopharm/Beijing,1391212
European Union,2021-04-30,Sinovac,6
European Union,2021-04-30,Sputnik V,1302893
European Union,2021-05-01,Johnson&Johnson,476687
European Union,2021-05-01,Moderna,11107510
European Union,2021-05-01,Oxford/AstraZeneca,29436470
European Union,2021-05-01,Pfizer/BioNTech,106190593
European Union,2021-05-01,Sinopharm/Beijing,1391213
European Union,2021-05-01,Sinovac,6
European Union,2021-05-01,Sputnik V,1302893
European Union,2021-05-02,Johnson&Johnson,490586
European Union,2021-05-02,Moderna,11196400
European Union,2021-05-02,Oxford/AstraZeneca,29538536
European Union,2021-05-02,Pfizer/BioNTech,106814296
European Union,2021-05-02,Sinopharm/Beijing,1391214
European Union,2021-05-02,Sinovac,6
European Union,2021-05-02,Sputnik V,1302893
European Union,2021-05-03,Johnson&Johnson,510269
European Union,2021-05-03,Moderna,11356359
European Union,2021-05-03,Oxford/AstraZeneca,29718466
European Union,2021-05-03,Pfizer/BioNTech,107918140
European Union,2021-05-03,Sinopharm/Beijing,1391214
European Union,2021-05-03,Sinovac,6
European Union,2021-05-03,Sputnik V,1302893
European Union,2021-05-04,Johnson&Johnson,535406
European Union,2021-05-04,Moderna,11542278
European Union,2021-05-04,Oxford/AstraZeneca,30029669
European Union,2021-05-04,Pfizer/BioNTech,109398959
European Union,2021-05-04,Sinopharm/Beijing,1391214
European Union,2021-05-04,Sinovac,6
European Union,2021-05-04,Sputnik V,1302893
European Union,2021-05-05,Johnson&Johnson,562772
European Union,2021-05-05,Moderna,11741215
European Union,2021-05-05,Oxford/AstraZeneca,30414130
European Union,2021-05-05,Pfizer/BioNTech,111164128
European Union,2021-05-05,Sinopharm/Beijing,1391214
European Union,2021-05-05,Sinovac,6
European Union,2021-05-05,Sputnik V,1302893
European Union,2021-05-06,Johnson&Johnson,594781
European Union,2021-05-06,Moderna,11959143
European Union,2021-05-06,Oxford/AstraZeneca,30801952
European Union,2021-05-06,Pfizer/BioNTech,112868676
European Union,2021-05-06,Sinopharm/Beijing,1391214
European Union,2021-05-06,Sinovac,6
European Union,2021-05-06,Sputnik V,1302893
European Union,2021-05-07,Johnson&Johnson,844301
European Union,2021-05-07,Moderna,13093571
European Union,2021-05-07,Oxford/AstraZeneca,33041020
European Union,2021-05-07,Pfizer/BioNTech,121296334
European Union,2021-05-07,Sinopharm/Beijing,1464497
European Union,2021-05-07,Sinovac,6
European Union,2021-05-07,Sputnik V,1520581
European Union,2021-05-08,Johnson&Johnson,866435
European Union,2021-05-08,Moderna,13270641
European Union,2021-05-08,Oxford/AstraZeneca,33253771
European Union,2021-05-08,Pfizer/BioNTech,122267128
European Union,2021-05-08,Sinopharm/Beijing,1464497
European Union,2021-05-08,Sinovac,6
European Union,2021-05-08,Sputnik V,1520581
European Union,2021-05-09,Johnson&Johnson,877493
European Union,2021-05-09,Moderna,13391945
European Union,2021-05-09,Oxford/AstraZeneca,33390357
European Union,2021-05-09,Pfizer/BioNTech,122975605
European Union,2021-05-09,Sinopharm/Beijing,1464497
European Union,2021-05-09,Sinovac,6
European Union,2021-05-09,Sputnik V,1520581
European Union,2021-05-10,Johnson&Johnson,900243
European Union,2021-05-10,Moderna,13586184
European Union,2021-05-10,Oxford/AstraZeneca,33673934
European Union,2021-05-10,Pfizer/BioNTech,124233490
European Union,2021-05-10,Sinopharm/Beijing,1464497
European Union,2021-05-10,Sinovac,8
European Union,2021-05-10,Sputnik V,1520581
European Union,2021-05-11,Johnson&Johnson,933824
European Union,2021-05-11,Moderna,13812919
European Union,2021-05-11,Oxford/AstraZeneca,34023849
European Union,2021-05-11,Pfizer/BioNTech,126035991
European Union,2021-05-11,Sinopharm/Beijing,1464497
European Union,2021-05-11,Sinovac,8
European Union,2021-05-11,Sputnik V,1520581
European Union,2021-05-12,Johnson&Johnson,964739
European Union,2021-05-12,Moderna,14056364
European Union,2021-05-12,Oxford/AstraZeneca,34412207
European Union,2021-05-12,Pfizer/BioNTech,128156244
European Union,2021-05-12,Sinopharm/Beijing,1464497
European Union,2021-05-12,Sinovac,8
European Union,2021-05-12,Sputnik V,1520581
European Union,2021-05-13,Johnson&Johnson,983618
European Union,2021-05-13,Moderna,14247007
European Union,2021-05-13,Oxford/AstraZeneca,34572235
European Union,2021-05-13,Pfizer/BioNTech,129356203
European Union,2021-05-13,Sinopharm/Beijing,1464497
European Union,2021-05-13,Sinovac,8
European Union,2021-05-13,Sputnik V,1520581
European Union,2021-05-14,Johnson&Johnson,1252623
European Union,2021-05-14,Moderna,15662017
European Union,2021-05-14,Oxford/AstraZeneca,36323959
European Union,2021-05-14,Pfizer/BioNTech,138066945
European Union,2021-05-14,Sinopharm/Beijing,1515532
European Union,2021-05-14,Sinovac,8
European Union,2021-05-14,Sputnik V,1609566
European Union,2021-05-15,Johnson&Johnson,1281115
European Union,2021-05-15,Moderna,15859692
European Union,2021-05-15,Oxford/AstraZeneca,36515537
European Union,2021-05-15,Pfizer/BioNTech,139227865
European Union,2021-05-15,Sinopharm/Beijing,1515532
European Union,2021-05-15,Sinovac,8
European Union,2021-05-15,Sputnik V,1609566
European Union,2021-05-16,Johnson&Johnson,1303984
European Union,2021-05-16,Moderna,16000398
European Union,2021-05-16,Oxford/AstraZeneca,36631932
European Union,2021-05-16,Pfizer/BioNTech,139996712
European Union,2021-05-16,Sinopharm/Beijing,1515532
European Union,2021-05-16,Sinovac,8
European Union,2021-05-16,Sputnik V,1609566
European Union,2021-05-17,Johnson&Johnson,1341946
European Union,2021-05-17,Moderna,16202200
European Union,2021-05-17,Oxford/AstraZeneca,36876920
European Union,2021-05-17,Pfizer/BioNTech,141244366
European Union,2021-05-17,Sinopharm/Beijing,1515532
European Union,2021-05-17,Sinovac,8
European Union,2021-05-17,Sputnik V,1609566
European Union,2021-05-18,Johnson&Johnson,1385075
European Union,2021-05-18,Moderna,16443252
European Union,2021-05-18,Oxford/AstraZeneca,37207386
European Union,2021-05-18,Pfizer/BioNTech,142781410
European Union,2021-05-18,Sinopharm/Beijing,1515533
European Union,2021-05-18,Sinovac,8
European Union,2021-05-18,Sputnik V,1609566
European Union,2021-05-19,Johnson&Johnson,1431406
European Union,2021-05-19,Moderna,16690482
European Union,2021-05-19,Oxford/AstraZeneca,37548244
European Union,2021-05-19,Pfizer/BioNTech,144553601
European Union,2021-05-19,Sinopharm/Beijing,1515533
European Union,2021-05-19,Sinovac,8
European Union,2021-05-19,Sputnik V,1609566
European Union,2021-05-20,Johnson&Johnson,1482017
European Union,2021-05-20,Moderna,16926185
European Union,2021-05-20,Oxford/AstraZeneca,37877503
European Union,2021-05-20,Pfizer/BioNTech,146317518
European Union,2021-05-20,Sinopharm/Beijing,1515533
European Union,2021-05-20,Sinovac,8
European Union,2021-05-20,Sputnik V,1609566
European Union,2021-05-21,Johnson&Johnson,1938088
European Union,2021-05-21,Moderna,18536200
European Union,2021-05-21,Oxford/AstraZeneca,39538428
European Union,2021-05-21,Pfizer/BioNTech,155118755
European Union,2021-05-21,Sinopharm/Beijing,1556849
European Union,2021-05-21,Sinovac,8
European Union,2021-05-21,Sputnik V,1632758
European Union,2021-05-22,Johnson&Johnson,1999889
European Union,2021-05-22,Moderna,18749520
European Union,2021-05-22,Oxford/AstraZeneca,39757688
European Union,2021-05-22,Pfizer/BioNTech,156178516
European Union,2021-05-22,Sinopharm/Beijing,1556849
European Union,2021-05-22,Sinovac,8
European Union,2021-05-22,Sputnik V,1632758
European Union,2021-05-23,Johnson&Johnson,2048136
European Union,2021-05-23,Moderna,18909838
European Union,2021-05-23,Oxford/AstraZeneca,39854600
European Union,2021-05-23,Pfizer/BioNTech,156829834
European Union,2021-05-23,Sinopharm/Beijing,1556849
European Union,2021-05-23,Sinovac,9
European Union,2021-05-23,Sputnik V,1632758
European Union,2021-05-24,Johnson&Johnson,2097884
European Union,2021-05-24,Moderna,19077876
European Union,2021-05-24,Oxford/AstraZeneca,39977723
European Union,2021-05-24,Pfizer/BioNTech,157724202
European Union,2021-05-24,Sinopharm/Beijing,1556849
European Union,2021-05-24,Sinovac,9
European Union,2021-05-24,Sputnik V,1632758
European Union,2021-05-25,Johnson&Johnson,2170007
European Union,2021-05-25,Moderna,19308670
European Union,2021-05-25,Oxford/AstraZeneca,40254972
European Union,2021-05-25,Pfizer/BioNTech,159043697
European Union,2021-05-25,Sinopharm/Beijing,1556849
European Union,2021-05-25,Sinovac,9
European Union,2021-05-25,Sputnik V,1632758
European Union,2021-05-26,Johnson&Johnson,2298052
European Union,2021-05-26,Moderna,19549998
European Union,2021-05-26,Oxford/AstraZeneca,40572542
European Union,2021-05-26,Pfizer/BioNTech,160861870
European Union,2021-05-26,Sinopharm/Beijing,1556849
European Union,2021-05-26,Sinovac,9
European Union,2021-05-26,Sputnik V,1632758
European Union,2021-05-27,Johnson&Johnson,2426691
European Union,2021-05-27,Moderna,19770495
European Union,2021-05-27,Oxford/AstraZeneca,40907032
European Union,2021-05-27,Pfizer/BioNTech,162674009
European Union,2021-05-27,Sinopharm/Beijing,1556849
European Union,2021-05-27,Sinovac,9
European Union,2021-05-27,Sputnik V,1632758
European Union,2021-05-28,Johnson&Johnson,3115640
European Union,2021-05-28,Moderna,21207228
European Union,2021-05-28,Oxford/AstraZeneca,42274129
European Union,2021-05-28,Pfizer/BioNTech,171165725
European Union,2021-05-28,Sinopharm/Beijing,1852696
European Union,2021-05-28,Sinovac,9
European Union,2021-05-28,Sputnik V,1694187
European Union,2021-05-29,Johnson&Johnson,3180498
European Union,2021-05-29,Moderna,21371762
European Union,2021-05-29,Oxford/AstraZeneca,42480212
European Union,2021-05-29,Pfizer/BioNTech,172248496
European Union,2021-05-29,Sinopharm/Beijing,1852696
European Union,2021-05-29,Sinovac,9
European Union,2021-05-29,Sputnik V,1694187
European Union,2021-05-30,Johnson&Johnson,3217011
European Union,2021-05-30,Moderna,21467908
European Union,2021-05-30,Oxford/AstraZeneca,42574674
European Union,2021-05-30,Pfizer/BioNTech,172956684
European Union,2021-05-30,Sinopharm/Beijing,1852696
European Union,2021-05-30,Sinovac,9
European Union,2021-05-30,Sputnik V,1694187
European Union,2021-05-31,Johnson&Johnson,3338839
European Union,2021-05-31,Moderna,21682139
European Union,2021-05-31,Oxford/AstraZeneca,42773049
European Union,2021-05-31,Pfizer/BioNTech,174189237
European Union,2021-05-31,Sinopharm/Beijing,1852696
European Union,2021-05-31,Sinovac,9
European Union,2021-05-31,Sputnik V,1694187
European Union,2021-06-01,Johnson&Johnson,3517906
European Union,2021-06-01,Moderna,21925003
European Union,2021-06-01,Oxford/AstraZeneca,43016452
European Union,2021-06-01,Pfizer/BioNTech,175837155
European Union,2021-06-01,Sinopharm/Beijing,1852696
European Union,2021-06-01,Sinovac,9
European Union,2021-06-01,Sputnik V,1694187
European Union,2021-06-02,Johnson&Johnson,3685983
European Union,2021-06-02,Moderna,22116958
European Union,2021-06-02,Oxford/AstraZeneca,43214667
European Union,2021-06-02,Pfizer/BioNTech,177777443
European Union,2021-06-02,Sinopharm/Beijing,1852696
European Union,2021-06-02,Sinovac,9
European Union,2021-06-02,Sputnik V,1694187
European Union,2021-06-03,Johnson&Johnson,3809513
European Union,2021-06-03,Moderna,22325657
European Union,2021-06-03,Oxford/AstraZeneca,43437560
European Union,2021-06-03,Pfizer/BioNTech,179379974
European Union,2021-06-03,Sinopharm/Beijing,1852696
European Union,2021-06-03,Sinovac,9
European Union,2021-06-03,Sputnik V,1694187
European Union,2021-06-04,Johnson&Johnson,4585657
European Union,2021-06-04,Moderna,23647872
European Union,2021-06-04,Oxford/AstraZeneca,44928067
European Union,2021-06-04,Pfizer/BioNTech,189430591
European Union,2021-06-04,Sinopharm/Beijing,1932654
European Union,2021-06-04,Sinovac,9
European Union,2021-06-04,Sputnik V,1746818
European Union,2021-06-05,Johnson&Johnson,4689673
European Union,2021-06-05,Moderna,23823286
European Union,2021-06-05,Oxford/AstraZeneca,45097536
European Union,2021-06-05,Pfizer/BioNTech,190639825
European Union,2021-06-05,Sinopharm/Beijing,1932654
European Union,2021-06-05,Sinovac,9
European Union,2021-06-05,Sputnik V,1746818
European Union,2021-06-06,Johnson&Johnson,4762961
European Union,2021-06-06,Moderna,23909034
European Union,2021-06-06,Oxford/AstraZeneca,45201566
European Union,2021-06-06,Pfizer/BioNTech,191467677
European Union,2021-06-06,Sinopharm/Beijing,1932654
European Union,2021-06-06,Sinovac,9
European Union,2021-06-06,Sputnik V,1746818
European Union,2021-06-07,Johnson&Johnson,4875147
European Union,2021-06-07,Moderna,24104871
European Union,2021-06-07,Oxford/AstraZeneca,45395085
European Union,2021-06-07,Pfizer/BioNTech,192930722
European Union,2021-06-07,Sinopharm/Beijing,1932654
European Union,2021-06-07,Sinovac,9
European Union,2021-06-07,Sputnik V,1746818
European Union,2021-06-08,Johnson&Johnson,5012306
European Union,2021-06-08,Moderna,24324290
European Union,2021-06-08,Oxford/AstraZeneca,45603342
European Union,2021-06-08,Pfizer/BioNTech,194871896
European Union,2021-06-08,Sinopharm/Beijing,1932655
European Union,2021-06-08,Sinovac,9
European Union,2021-06-08,Sputnik V,1746818
European Union,2021-06-09,Johnson&Johnson,5173106
European Union,2021-06-09,Moderna,24548624
European Union,2021-06-09,Oxford/AstraZeneca,45813458
European Union,2021-06-09,Pfizer/BioNTech,197141338
European Union,2021-06-09,Sinopharm/Beijing,1932655
European Union,2021-06-09,Sinovac,9
European Union,2021-06-09,Sputnik V,1746818
European Union,2021-06-10,Johnson&Johnson,5323721
European Union,2021-06-10,Moderna,24758569
European Union,2021-06-10,Oxford/AstraZeneca,46030205
European Union,2021-06-10,Pfizer/BioNTech,199262922
European Union,2021-06-10,Sinopharm/Beijing,1932655
European Union,2021-06-10,Sinovac,9
European Union,2021-06-10,Sputnik V,1746818
European Union,2021-06-11,Johnson&Johnson,5998001
European Union,2021-06-11,Moderna,26313560
European Union,2021-06-11,Oxford/AstraZeneca,47809638
European Union,2021-06-11,Pfizer/BioNTech,210424707
European Union,2021-06-11,Sinopharm/Beijing,1988169
European Union,2021-06-11,Sinovac,9
European Union,2021-06-11,Sputnik V,1772393
European Union,2021-06-12,Johnson&Johnson,6062256
European Union,2021-06-12,Moderna,26486233
European Union,2021-06-12,Oxford/AstraZeneca,47925385
European Union,2021-06-12,Pfizer/BioNTech,211668450
European Union,2021-06-12,Sinopharm/Beijing,1988170
European Union,2021-06-12,Sinovac,9
European Union,2021-06-12,Sputnik V,1772393
European Union,2021-06-13,Johnson&Johnson,6086795
European Union,2021-06-13,Moderna,26614050
European Union,2021-06-13,Oxford/AstraZeneca,47973964
European Union,2021-06-13,Pfizer/BioNTech,212439559
European Union,2021-06-13,Sinopharm/Beijing,1988170
European Union,2021-06-13,Sinovac,9
European Union,2021-06-13,Sputnik V,1772393
European Union,2021-06-14,Johnson&Johnson,6164739
European Union,2021-06-14,Moderna,26832023
European Union,2021-06-14,Oxford/AstraZeneca,48127083
European Union,2021-06-14,Pfizer/BioNTech,213932213
European Union,2021-06-14,Sinopharm/Beijing,1988170
European Union,2021-06-14,Sinovac,9
European Union,2021-06-14,Sputnik V,1772393
European Union,2021-06-15,Johnson&Johnson,6252849
European Union,2021-06-15,Moderna,27089841
European Union,2021-06-15,Oxford/AstraZeneca,48344315
European Union,2021-06-15,Pfizer/BioNTech,215808310
European Union,2021-06-15,Sinopharm/Beijing,1988170
European Union,2021-06-15,Sinovac,9
European Union,2021-06-15,Sputnik V,1772393
European Union,2021-06-16,Johnson&Johnson,6357320
European Union,2021-06-16,Moderna,27348580
European Union,2021-06-16,Oxford/AstraZeneca,48565315
European Union,2021-06-16,Pfizer/BioNTech,218004570
European Union,2021-06-16,Sinopharm/Beijing,1988170
European Union,2021-06-16,Sinovac,9
European Union,2021-06-16,Sputnik V,1772393
European Union,2021-06-17,Johnson&Johnson,6455085
European Union,2021-06-17,Moderna,27595221
European Union,2021-06-17,Oxford/AstraZeneca,48814881
European Union,2021-06-17,Pfizer/BioNTech,220017050
European Union,2021-06-17,Sinopharm/Beijing,1988170
European Union,2021-06-17,Sinovac,9
European Union,2021-06-17,Sputnik V,1772393
European Union,2021-06-18,Johnson&Johnson,7011966
European Union,2021-06-18,Moderna,29068307
European Union,2021-06-18,Oxford/AstraZeneca,50675121
European Union,2021-06-18,Pfizer/BioNTech,230645428
European Union,2021-06-18,Sinopharm/Beijing,2018806
European Union,2021-06-18,Sinovac,9
European Union,2021-06-18,Sputnik V,1785937
European Union,2021-06-19,Johnson&Johnson,7047878
European Union,2021-06-19,Moderna,29259723
European Union,2021-06-19,Oxford/AstraZeneca,50803410
European Union,2021-06-19,Pfizer/BioNTech,231859177
European Union,2021-06-19,Sinopharm/Beijing,2018806
European Union,2021-06-19,Sinovac,9
European Union,2021-06-19,Sputnik V,1785937
European Union,2021-06-20,Johnson&Johnson,7066918
European Union,2021-06-20,Moderna,29395347
European Union,2021-06-20,Oxford/AstraZeneca,50869783
European Union,2021-06-20,Pfizer/BioNTech,232611812
European Union,2021-06-20,Sinopharm/Beijing,2018806
European Union,2021-06-20,Sinovac,9
European Union,2021-06-20,Sputnik V,1785937
European Union,2021-06-21,Johnson&Johnson,7118437
European Union,2021-06-21,Moderna,29625544
European Union,2021-06-21,Oxford/AstraZeneca,51057780
European Union,2021-06-21,Pfizer/BioNTech,234071979
European Union,2021-06-21,Sinopharm/Beijing,2018806
European Union,2021-06-21,Sinovac,9
European Union,2021-06-21,Sputnik V,1785937
European Union,2021-06-22,Johnson&Johnson,7173991
European Union,2021-06-22,Moderna,29896773
European Union,2021-06-22,Oxford/AstraZeneca,51293663
European Union,2021-06-22,Pfizer/BioNTech,235998244
European Union,2021-06-22,Sinopharm/Beijing,2018806
European Union,2021-06-22,Sinovac,9
European Union,2021-06-22,Sputnik V,1785937
European Union,2021-06-23,Johnson&Johnson,7229692
European Union,2021-06-23,Moderna,30163464
European Union,2021-06-23,Oxford/AstraZeneca,51524353
European Union,2021-06-23,Pfizer/BioNTech,238166313
European Union,2021-06-23,Sinopharm/Beijing,2018806
European Union,2021-06-23,Sinovac,9
European Union,2021-06-23,Sputnik V,1785937
European Union,2021-06-24,Johnson&Johnson,7292285
European Union,2021-06-24,Moderna,30392567
European Union,2021-06-24,Oxford/AstraZeneca,51767620
European Union,2021-06-24,Pfizer/BioNTech,240075990
European Union,2021-06-24,Sinopharm/Beijing,2018806
European Union,2021-06-24,Sinovac,9
European Union,2021-06-24,Sputnik V,1785937
European Union,2021-06-25,Johnson&Johnson,7793584
European Union,2021-06-25,Moderna,31753786
European Union,2021-06-25,Oxford/AstraZeneca,53977507
European Union,2021-06-25,Pfizer/BioNTech,250315665
European Union,2021-06-25,Sinopharm/Beijing,2035395
European Union,2021-06-25,Sinovac,9
European Union,2021-06-25,Sputnik V,1794661
European Union,2021-06-26,Johnson&Johnson,7818919
European Union,2021-06-26,Moderna,31956597
European Union,2021-06-26,Oxford/AstraZeneca,54139457
European Union,2021-06-26,Pfizer/BioNTech,251490896
European Union,2021-06-26,Sinopharm/Beijing,2035395
European Union,2021-06-26,Sinovac,9
European Union,2021-06-26,Sputnik V,1794661
European Union,2021-06-27,Johnson&Johnson,7830607
European Union,2021-06-27,Moderna,32096765
European Union,2021-06-27,Oxford/AstraZeneca,54244382
European Union,2021-06-27,Pfizer/BioNTech,252234899
European Union,2021-06-27,Sinopharm/Beijing,2035395
European Union,2021-06-27,Sinovac,9
European Union,2021-06-27,Sputnik V,1794661
European Union,2021-06-28,Johnson&Johnson,7870588
European Union,2021-06-28,Moderna,32325269
European Union,2021-06-28,Oxford/AstraZeneca,54467592
European Union,2021-06-28,Pfizer/BioNTech,253687263
European Union,2021-06-28,Sinopharm/Beijing,2035395
European Union,2021-06-28,Sinovac,9
European Union,2021-06-28,Sputnik V,1794661
European Union,2021-06-29,Johnson&Johnson,7912004
European Union,2021-06-29,Moderna,32587495
European Union,2021-06-29,Oxford/AstraZeneca,54764740
European Union,2021-06-29,Pfizer/BioNTech,255423635
European Union,2021-06-29,Sinopharm/Beijing,2035395
European Union,2021-06-29,Sinovac,9
European Union,2021-06-29,Sputnik V,1794661
European Union,2021-06-30,Johnson&Johnson,7954771
European Union,2021-06-30,Moderna,32840202
European Union,2021-06-30,Oxford/AstraZeneca,55064824
European Union,2021-06-30,Pfizer/BioNTech,257265227
European Union,2021-06-30,Sinopharm/Beijing,2035395
European Union,2021-06-30,Sinovac,9
European Union,2021-06-30,Sputnik V,1794661
European Union,2021-07-01,Johnson&Johnson,7999352
European Union,2021-07-01,Moderna,33068723
European Union,2021-07-01,Oxford/AstraZeneca,55360354
European Union,2021-07-01,Pfizer/BioNTech,259079964
European Union,2021-07-01,Sinopharm/Beijing,2035395
European Union,2021-07-01,Sinovac,9
European Union,2021-07-01,Sputnik V,1794661
European Union,2021-07-02,Johnson&Johnson,8505566
European Union,2021-07-02,Moderna,34282291
European Union,2021-07-02,Oxford/AstraZeneca,57720670
European Union,2021-07-02,Pfizer/BioNTech,269008210
European Union,2021-07-02,Sinopharm/Beijing,2046356
European Union,2021-07-02,Sinovac,9
European Union,2021-07-02,Sputnik V,1804457
European Union,2021-07-03,Johnson&Johnson,8535840
European Union,2021-07-03,Moderna,34486826
European Union,2021-07-03,Oxford/AstraZeneca,57865448
European Union,2021-07-03,Pfizer/BioNTech,270111520
European Union,2021-07-03,Sinopharm/Beijing,2046356
European Union,2021-07-03,Sinovac,9
European Union,2021-07-03,Sputnik V,1804457
European Union,2021-07-04,Johnson&Johnson,8550924
European Union,2021-07-04,Moderna,34621743
European Union,2021-07-04,Oxford/AstraZeneca,57949210
European Union,2021-07-04,Pfizer/BioNTech,270806758
European Union,2021-07-04,Sinopharm/Beijing,2046356
European Union,2021-07-04,Sinovac,9
European Union,2021-07-04,Sputnik V,1804457
European Union,2021-07-05,Johnson&Johnson,8580766
European Union,2021-07-05,Moderna,34839983
European Union,2021-07-05,Oxford/AstraZeneca,58111922
European Union,2021-07-05,Pfizer/BioNTech,272117014
European Union,2021-07-05,Sinopharm/Beijing,2046356
European Union,2021-07-05,Sinovac,9
European Union,2021-07-05,Sputnik V,1804457
European Union,2021-07-06,Johnson&Johnson,8615768
European Union,2021-07-06,Moderna,35065996
European Union,2021-07-06,Oxford/AstraZeneca,58307750
European Union,2021-07-06,Pfizer/BioNTech,273709291
European Union,2021-07-06,Sinopharm/Beijing,2046356
European Union,2021-07-06,Sinovac,9
European Union,2021-07-06,Sputnik V,1804457
European Union,2021-07-07,Johnson&Johnson,8654316
European Union,2021-07-07,Moderna,35290463
European Union,2021-07-07,Oxford/AstraZeneca,58517936
European Union,2021-07-07,Pfizer/BioNTech,275565314
European Union,2021-07-07,Sinopharm/Beijing,2046356
European Union,2021-07-07,Sinovac,9
European Union,2021-07-07,Sputnik V,1804457
European Union,2021-07-08,Johnson&Johnson,8695007
European Union,2021-07-08,Moderna,35511109
European Union,2021-07-08,Oxford/AstraZeneca,58727832
European Union,2021-07-08,Pfizer/BioNTech,277306724
European Union,2021-07-08,Sinopharm/Beijing,2046356
European Union,2021-07-08,Sinovac,9
European Union,2021-07-08,Sputnik V,1804457
European Union,2021-07-09,Johnson&Johnson,9178403
European Union,2021-07-09,Moderna,36845387
European Union,2021-07-09,Oxford/AstraZeneca,60821223
European Union,2021-07-09,Pfizer/BioNTech,286648493
European Union,2021-07-09,Sinopharm/Beijing,2055503
European Union,2021-07-09,Sinovac,9
European Union,2021-07-09,Sputnik V,1813761
European Union,2021-07-10,Johnson&Johnson,9203066
European Union,2021-07-10,Moderna,37022561
European Union,2021-07-10,Oxford/AstraZeneca,60972005
European Union,2021-07-10,Pfizer/BioNTech,287767850
European Union,2021-07-10,Sinopharm/Beijing,2055503
European Union,2021-07-10,Sinovac,9
European Union,2021-07-10,Sputnik V,1813761
European Union,2021-07-11,Johnson&Johnson,9218519
European Union,2021-07-11,Moderna,37125350
European Union,2021-07-11,Oxford/AstraZeneca,61049139
European Union,2021-07-11,Pfizer/BioNTech,288433107
European Union,2021-07-11,Sinopharm/Beijing,2055503
European Union,2021-07-11,Sinovac,9
European Union,2021-07-11,Sputnik V,1813761
European Union,2021-07-12,Johnson&Johnson,9248480
European Union,2021-07-12,Moderna,37325643
European Union,2021-07-12,Oxford/AstraZeneca,61206786
European Union,2021-07-12,Pfizer/BioNTech,289842730
European Union,2021-07-12,Sinopharm/Beijing,2055504
European Union,2021-07-12,Sinovac,9
European Union,2021-07-12,Sputnik V,1813761
European Union,2021-07-13,Johnson&Johnson,9294506
European Union,2021-07-13,Moderna,37576019
European Union,2021-07-13,Oxford/AstraZeneca,61376857
European Union,2021-07-13,Pfizer/BioNTech,291642686
European Union,2021-07-13,Sinopharm/Beijing,2055504
European Union,2021-07-13,Sinovac,9
European Union,2021-07-13,Sputnik V,1813761
European Union,2021-07-14,Johnson&Johnson,9333503
European Union,2021-07-14,Moderna,37748937
European Union,2021-07-14,Oxford/AstraZeneca,61531692
European Union,2021-07-14,Pfizer/BioNTech,293276329
European Union,2021-07-14,Sinopharm/Beijing,2055505
European Union,2021-07-14,Sinovac,9
European Union,2021-07-14,Sputnik V,1813761
European Union,2021-07-15,Johnson&Johnson,9387621
European Union,2021-07-15,Moderna,37989688
European Union,2021-07-15,Oxford/AstraZeneca,61702911
European Union,2021-07-15,Pfizer/BioNTech,295156727
European Union,2021-07-15,Sinopharm/Beijing,2055505
European Union,2021-07-15,Sinovac,9
European Union,2021-07-15,Sputnik V,1813761
European Union,2021-07-16,Johnson&Johnson,9961141
European Union,2021-07-16,Moderna,39518868
European Union,2021-07-16,Oxford/AstraZeneca,62932106
European Union,2021-07-16,Pfizer/BioNTech,303551988
European Union,2021-07-16,Sinopharm/Beijing,2061676
European Union,2021-07-16,Sinovac,9
European Union,2021-07-16,Sputnik V,1819769
European Union,2021-07-17,Johnson&Johnson,9996868
European Union,2021-07-17,Moderna,39698643
European Union,2021-07-17,Oxford/AstraZeneca,63045801
European Union,2021-07-17,Pfizer/BioNTech,304667540
European Union,2021-07-17,Sinopharm/Beijing,2061676
